_source_file,time_raw,map_start_time_raw,map_end_time_raw,mod_name,consensus,extreme_99th,prob_rf,prob_et,prob_lr,prob_gb,human_time,attacker_name,target_name,mod_name,view_delta_deg,view_speed_deg_per_ms,view_best_delta_deg,view_best_speed_deg_per_sec,attacker_target_distance,attacker_xy_speed,attacker_z_speed,attacker_distance_last_second,target_xy_speed,target_z_speed,target_distance_last_second,missile_lifetime,missile_pitch,target_corpse_travel_distance,target_corpse_travel_z_distance
ghost_chase_pugforall_kejim.dm_26.dm_meta,885122350,883995650,,MOD_ROCKET_SPLASH,bad,False,0.27,0.20666666666666667,0.2090511829842187,0.32657027580847314,00:18:47.550,^4g^7h^4o^7s^4t^2.,,MOD_ROCKET_SPLASH,23.167339324951172,0.09266936033964157,117.15385437011719,3550.11669921875,267.0,465,0,397,368.0,146.0,415.0,,,283.0,76.0
ghost_chase_pugforall_kothis (2).dm_26.dm_meta,425052850,424993800,,MOD_ROCKET_SPLASH,bad,False,0.36333333333333334,0.5166666666666667,0.20046222632465582,0.13858613829602687,00:00:59.900,^7g^1h^7o^1s^7t^1`-,squeeze my lemon,MOD_ROCKET_SPLASH,0.0,0.0,1.8696458339691162,56.65593338012695,224.0,428,0,358,296.0,179.0,410.0,,,42.0,10.0
ghost_chase_pugforall_kothis (2).dm_26.dm_meta,425198400,424993800,,MOD_TRIP_MINE_SPLASH,bad,False,,,,,00:03:25.450,^7g^1h^7o^1s^7t^1`-,^5^^0drq-t^5r^7k,MOD_TRIP_MINE_SPLASH,0.05601949989795685,0.0011203900212422013,18.978717803955078,575.1126708984375,580.0,11,121,367,429.0,204.0,301.0,,,166.0,0.0
ghost_chase_pugforall_kothis (2).dm_26.dm_meta,425283550,424993800,,MOD_CONC,bad,False,,,,,00:04:50.600,^7g^1h^7o^1s^7t^1`-,squeeze my lemon,MOD_CONC,15.364721298217773,0.030729442834854126,17.438016891479492,528.4247436523438,810.0,340,282,322,753.0,513.0,362.0,300.0,-8.0,449.0,269.0
ghost_chase_pugforall_kothis (2).dm_26.dm_meta,425299650,424993800,,MOD_TRIP_MINE_SPLASH,bad,False,,,,,00:05:06.700,^7g^1h^7o^1s^7t^1`-,squeeze my lemon,MOD_TRIP_MINE_SPLASH,0.0,0.0,6.29496955871582,190.75665283203125,334.0,139,2,351,1042.0,370.0,454.0,,,691.0,33.0
ghost_chase_pugforall_kothis (2).dm_26.dm_meta,425427350,424993800,,MOD_ROCKET_SPLASH,bad,False,0.26,0.45,0.15023216441417345,0.07578979619724809,00:07:14.400,^7g^1h^7o^1s^7t^1`-,^1^^0Aurochs ^7itach^1!,MOD_ROCKET_SPLASH,6.979684829711914,0.1395936906337738,104.60114288330078,3169.731689453125,165.0,286,186,279,191.0,297.0,192.0,,,152.0,0.0
ghost_chase_pugforall_kothis (2).dm_26.dm_meta,425429250,424993800,,MOD_ROCKET,bad,True,0.23,0.15333333333333332,0.043318644949271574,0.027017891666103896,00:07:16.300,^7g^1h^7o^1s^7t^1`-,squeeze my lemon,MOD_ROCKET,66.25770568847656,0.1472393423318863,130.2591094970703,3947.245849609375,221.0,257,0,198,136.0,75.0,418.0,200.0,-12.0,7.0,0.0
ghost_chase_pugforall_kothis (2).dm_26.dm_meta,425449400,424993800,,MOD_ROCKET,bad,False,0.19666666666666666,0.17666666666666667,0.07511135288973202,0.04472498690420547,00:07:36.450,^7g^1h^7o^1s^7t^1`-,sq,MOD_ROCKET,0.0,0.0,72.65372467041016,2201.6279296875,362.0,424,49,417,477.0,343.0,396.0,350.0,-19.0,45.0,16.0
ghost_chase_pugforall_kothis (2).dm_26.dm_meta,425480700,424993800,,MOD_TRIP_MINE_SPLASH,bad,False,,,,,00:08:07.750,^7g^1h^7o^1s^7t^1`-,sq,MOD_TRIP_MINE_SPLASH,2.2018544673919678,0.04403708875179291,28.50925064086914,863.9166870117188,397.0,135,34,183,546.0,200.0,274.0,,,60.0,26.0
ghost_chase_pugforall_kothis (2).dm_26.dm_meta,425498200,424993800,,MOD_CONC,bad,False,,,,,00:08:25.250,^7g^1h^7o^1s^7t^1`-,squeeze my lemon,MOD_CONC,0.25794485211372375,0.002579448511824012,9.403526306152344,284.9553527832031,867.0,578,481,550,321.0,600.0,588.0,,,515.0,475.0
ghost_chase_pugforall_kothis (2).dm_26.dm_meta,425505600,424993800,,MOD_ROCKET_SPLASH,bad,False,0.24333333333333335,0.22666666666666666,0.17002019956753966,0.1050009402978002,00:08:32.650,^7g^1h^7o^1s^7t^1`-,sq,MOD_ROCKET_SPLASH,0.0,0.0,0.0,0.0,301.0,355,449,390,305.0,173.0,438.0,,,165.0,10.0
ghost_chase_pugforall_kothis (2).dm_26.dm_meta,425560100,424993800,,MOD_TRIP_MINE_SPLASH,bad,False,,,,,00:09:27.150,^7g^1h^7o^1s^7t^1`-,squeeze my lemon,MOD_TRIP_MINE_SPLASH,0.0,0.0,6.829383373260498,206.95101928710938,161.0,482,58,459,643.0,133.0,518.0,,,49.0,2.0
ghost_chase_pugforall_kothis (2).dm_26.dm_meta,425591200,424993800,,MOD_REPEATER_ALT_SPLASH,bad,False,0.19666666666666666,0.26666666666666666,0.2504183150077425,0.09894613655708225,00:09:58.250,^7g^1h^7o^1s^7t^1`-,sq,MOD_REPEATER_ALT_SPLASH,26.779447555541992,0.041199151426553726,31.02861213684082,940.260986328125,554.0,208,383,502,221.0,154.0,362.0,,,29.0,0.0
ghost_chase_pugforall_kothis (2).dm_26.dm_meta,425605200,424993800,,MOD_CONC,bad,False,,,,,00:10:12.250,^7g^1h^7o^1s^7t^1`-,^7g^1h^7o^1s^7t^1`-,MOD_CONC,0.0,0.0,96.52660369873047,2925.048583984375,0.0,442,221,404,442.0,221.0,404.0,,,0.0,0.0
ghost_chase_pugforall_kothis (2).dm_26.dm_meta,425612800,424993800,,MOD_REPEATER_ALT,bad,False,0.28,0.23666666666666666,0.042210215181016336,0.09879941999206467,00:10:19.850,^7g^1h^7o^1s^7t^1`-,sq,MOD_REPEATER_ALT,0.0,0.0,31.427581787109375,952.3509521484375,50.0,347,9,644,541.0,84.0,384.0,,,62.0,0.0
ghost_chase_pugforall_kothis (2).dm_26.dm_meta,425622600,424993800,,MOD_REPEATER_ALT_SPLASH,bad,True,0.22,0.25666666666666665,0.07455345737645028,0.13789201048322908,00:10:29.650,^7g^1h^7o^1s^7t^1`-,^1^^0Aurochs ^7S^1a^7suke,MOD_REPEATER_ALT_SPLASH,89.20391082763672,0.1486731916666031,91.75019836425781,2780.30908203125,139.0,370,0,365,167.0,106.0,71.0,,,51.0,0.0
ghost_chase_pugforall_kothis (2).dm_26.dm_meta,425653250,424993800,,MOD_ROCKET_SPLASH,bad,False,0.24333333333333335,0.31,0.16940496411692046,0.19561984265256735,00:11:00.300,^7g^1h^7o^1s^7t^1`-,squeeze my lemon,MOD_ROCKET_SPLASH,0.0,0.0,91.10074615478516,2760.628662109375,99.0,607,132,195,423.0,303.0,282.0,,,205.0,68.0
ghost_chase_pugforall_kothis (2).dm_26.dm_meta,425653250,424993800,,MOD_ROCKET_SPLASH,bad,False,0.31,0.2833333333333333,0.15734257169697444,0.19099019622240004,00:11:00.300,^7g^1h^7o^1s^7t^1`-,^7g^1h^7o^1s^7t^1`-,MOD_ROCKET_SPLASH,0.0,0.0,91.10074615478516,2760.628662109375,0.0,607,132,195,607.0,132.0,195.0,,,0.0,0.0
ghost_chase_pugforall_kothis (2).dm_26.dm_meta,425653250,424993800,,MOD_ROCKET_SPLASH,good,False,0.5,0.44333333333333336,0.13573076711629523,0.60112187128359,00:11:00.300,^7g^1h^7o^1s^7t^1`-,^5^^0drq-t^5r^7k,MOD_ROCKET_SPLASH,0.0,0.0,91.10074615478516,2760.628662109375,102.0,607,132,195,55.0,19.0,205.0,,,0.0,0.0
ghost_chase_pugforall_kothis (2).dm_26.dm_meta,425695300,424993800,,MOD_TRIP_MINE_SPLASH,bad,False,,,,,00:11:42.350,^7g^1h^7o^1s^7t^1`-,sq,MOD_TRIP_MINE_SPLASH,0.0,0.0,65.95294952392578,1998.57421875,210.0,788,134,419,498.0,295.0,336.0,,,446.0,39.0
ghost_chase_pugforall_kothis (2).dm_26.dm_meta,425774550,424993800,,MOD_CONC,bad,False,,,,,00:13:01.600,^7g^1h^7o^1s^7t^1`-,sq,MOD_CONC,8.055947303771973,0.026853157207369804,14.4594144821167,438.1640625,324.0,185,60,260,148.0,346.0,335.0,100.0,7.0,226.0,145.0
ghost_chase_pugforall_kothis (2).dm_26.dm_meta,425824250,424993800,,MOD_CONC,bad,False,,,,,00:13:51.300,^7g^1h^7o^1s^7t^1`-,sq,MOD_CONC,0.15844707190990448,0.0031689414754509926,2.056241750717163,62.31035614013672,697.0,563,183,483,270.0,47.0,112.0,,,44.0,0.0
ghost_chase_pugforall_kothis (2).dm_26.dm_meta,425863700,424993800,,MOD_DISRUPTOR_SNIPER,bad,False,,,,,00:14:30.750,^7g^1h^7o^1s^7t^1`-,sq,MOD_DISRUPTOR_SNIPER,0.0,0.0,6.417915344238281,194.48228454589844,893.0,0,0,375,574.0,286.0,623.0,,,511.0,26.0
ghost_chase_pugforall_kothis (2).dm_26.dm_meta,425873500,424993800,,MOD_ROCKET_SPLASH,bad,True,0.13,0.11,0.05039639733376101,0.038837431139779145,00:14:40.550,^7g^1h^7o^1s^7t^1`-,squeeze my lemon,MOD_ROCKET_SPLASH,23.77606773376465,0.04322921484708786,24.208581924438477,733.5933837890625,76.0,380,1464,791,848.0,199.0,653.0,,,287.0,76.0
ghost_chase_pugforall_kothis (2).dm_26.dm_meta,425941550,424993800,,MOD_CONC,bad,False,,,,,00:15:48.600,^7g^1h^7o^1s^7t^1`-,sq,MOD_CONC,0.0,0.0,106.84455871582031,3237.7138671875,99.0,45,274,428,336.0,72.0,227.0,,,77.0,0.0
ghost_chase_pugforall_kothis (2).dm_26.dm_meta,426016950,424993800,,MOD_CONC,bad,False,,,,,00:17:04.000,^7g^1h^7o^1s^7t^1`-,squeeze my lemon,MOD_CONC,30.809492111206055,0.2053966075181961,48.611080169677734,1473.06298828125,111.0,640,39,410,416.0,395.0,233.0,,,31.0,2.0
ghost_chase_pugforall_kothis (2).dm_26.dm_meta,426057450,424993800,,MOD_CONC,bad,False,,,,,00:17:44.500,^7g^1h^7o^1s^7t^1`-,sq,MOD_CONC,15.626696586608887,0.02232385240495205,15.70923900604248,476.03753662109375,477.0,396,297,289,441.0,158.0,391.0,,,142.0,60.0
ghost_chase_pugforall_kothis (2).dm_26.dm_meta,426128300,424993800,,MOD_ROCKET_SPLASH,bad,False,0.08666666666666667,0.16,0.1732769592080336,0.1289239102300286,00:18:55.350,^7g^1h^7o^1s^7t^1`-,sq,MOD_ROCKET_SPLASH,5.078726291656494,0.02539363130927086,22.643220901489258,686.158203125,187.0,254,8,364,396.0,379.0,270.0,,,321.0,14.0
ghost_chase_pugforall_kothis (2).dm_26.dm_meta,426135050,424993800,,MOD_ROCKET_SPLASH,bad,False,0.29,0.29,0.0923986590420641,0.08819526933623457,00:19:02.100,^7g^1h^7o^1s^7t^1`-,^7g^1h^7o^1s^7t^1`-,MOD_ROCKET_SPLASH,18.686185836791992,0.18686185777187347,24.788209915161133,751.1578979492188,0.0,214,66,359,214.0,66.0,359.0,,,0.0,0.0
ghost_chase_pugforall_nelvaan.dm_26.dm_meta,179473700,179391700,,MOD_DET_PACK_SPLASH,bad,False,,,,,00:01:23.050,,^7t^4u^7rk^4ey,MOD_DET_PACK_SPLASH,0.0,0.0,1.263774037361145,38.29618453979492,1671.0,311,257,472,282.0,55.0,420.0,,,36.0,4.0
ghost_chase_pugforall_nelvaan.dm_26.dm_meta,179632900,179391700,,MOD_REPEATER_ALT_SPLASH,bad,False,0.17666666666666667,0.26,0.5701450139524368,0.06569486345223724,00:04:02.250,,Syle,MOD_REPEATER_ALT_SPLASH,7.687234878540039,0.011826515197753906,7.687234878540039,232.94651794433594,901.0,318,19,286,168.0,242.0,301.0,,,37.0,28.0
ghost_chase_pugforall_nelvaan.dm_26.dm_meta,179643950,179391700,,MOD_REPEATER_ALT_SPLASH,bad,False,0.24666666666666667,0.23333333333333334,0.5102018582800059,0.2864370631436371,00:04:13.300,,^4(&),MOD_REPEATER_ALT_SPLASH,0.7087884545326233,0.007087884470820427,2.081974506378174,63.09013748168945,693.0,319,0,450,508.0,265.0,545.0,,,148.0,49.0
ghost_chase_pugforall_nelvaan.dm_26.dm_meta,179717050,179391700,,MOD_ROCKET_SPLASH,bad,False,0.15666666666666668,0.23,0.15205785850934908,0.16657721885964594,00:05:26.400,,Syle,MOD_ROCKET_SPLASH,7.982497215270996,0.012280764989554882,15.336938858032227,464.7557373046875,185.0,563,18,528,547.0,402.0,424.0,,,609.0,46.0
ghost_chase_pugforall_nelvaan.dm_26.dm_meta,179757200,179391700,,MOD_ROCKET_SPLASH,bad,False,0.25666666666666665,0.24,0.11774795370490147,0.06195239311242718,00:06:06.550,,^7t^4u^7rk^4ey,MOD_ROCKET_SPLASH,1.8929190635681152,0.03785838186740875,5.6817402839660645,172.1739501953125,124.0,232,111,582,233.0,45.0,248.0,,,34.0,0.0
ghost_chase_pugforall_nelvaan.dm_26.dm_meta,179809050,179391700,,MOD_ROCKET_SPLASH,bad,False,0.18333333333333332,0.21666666666666667,0.26105838550660737,0.10122819171497735,00:06:58.400,,^7r^1S^7t^1.,MOD_ROCKET_SPLASH,11.864026069641113,0.23728051781654358,26.750503540039062,810.621337890625,440.0,360,100,368,378.0,155.0,425.0,,,174.0,2.0
ghost_chase_pugforall_nelvaan.dm_26.dm_meta,179812000,179391700,,MOD_TRIP_MINE_SPLASH,bad,False,,,,,00:07:01.350,,^7t^4u^7rk^4ey,MOD_TRIP_MINE_SPLASH,0.39140480756759644,0.00782809592783451,6.49845027923584,196.9227294921875,838.0,189,0,258,179.0,449.0,309.0,,,409.0,324.0
ghost_chase_pugforall_nelvaan.dm_26.dm_meta,179882900,179391700,,MOD_DET_PACK_SPLASH,bad,True,,,,,00:08:12.250,,Syle,MOD_DET_PACK_SPLASH,6.7295050621032715,0.13459010422229767,9.345565795898438,283.198974609375,364.0,863,33,468,526.0,284.0,389.0,,,520.0,72.0
ghost_chase_pugforall_nelvaan.dm_26.dm_meta,179973700,179391700,,MOD_REPEATER_ALT_SPLASH,bad,False,0.26666666666666666,0.27,0.31010704793920585,0.29782663794653275,00:09:43.050,,"narZ, benevolent impresario",MOD_REPEATER_ALT_SPLASH,1.3759251832962036,0.006879625841975212,110.00680541992188,3333.53955078125,425.0,342,92,401,294.0,85.0,244.0,,,91.0,0.0
ghost_chase_pugforall_nelvaan.dm_26.dm_meta,180225900,179391700,,MOD_FLECHETTE_ALT_SPLASH,bad,False,0.43333333333333335,0.3933333333333333,0.10931493736142399,0.1052191745466116,00:13:55.250,,,MOD_FLECHETTE_ALT_SPLASH,4.059938907623291,0.011599825695157051,5.598351001739502,169.64700317382812,0.0,201,41,224,201.0,41.0,224.0,,,0.0,0.0
ghost_chase_pugforall_nelvaan.dm_26.dm_meta,180225900,179391700,,MOD_TRIP_MINE_SPLASH,bad,False,,,,,00:13:55.250,,^4(&),MOD_TRIP_MINE_SPLASH,4.059938907623291,0.011599825695157051,5.598351001739502,169.64700317382812,39.0,201,41,224,790.0,158.0,207.0,,,83.0,2.0
ghost_chase_pugforall_nelvaan.dm_26.dm_meta,180539500,179391700,,MOD_REPEATER_ALT_SPLASH,bad,False,0.3566666666666667,0.36,0.16385805616972393,0.2891052842918618,00:19:08.850,,Syle,MOD_REPEATER_ALT_SPLASH,0.07034682482481003,0.001406936440616846,5.113368511199951,154.9505615234375,188.0,314,216,317,366.0,94.0,340.0,,,114.0,0.0
ghost_chase_pugforall_nelvaan.dm_26.dm_meta,180589350,179391700,,MOD_REPEATER_ALT_SPLASH,bad,False,0.27,0.26666666666666666,0.46972843340018317,0.25020005632022624,00:19:58.700,,^7r^1S^7t^1.,MOD_REPEATER_ALT_SPLASH,1.4762616157531738,0.029525231570005417,3.310701370239258,100.32428741455078,917.0,321,594,383,385.0,384.0,380.0,,,423.0,38.0
ghost_chase_pugtrain_ctf4 (10).dm_26.dm_meta,602706777,602585733,,MOD_ROCKET_SPLASH,bad,True,0.13333333333333333,0.18,0.0965243170329843,0.02492713257951721,00:02:02.071,^7g^1h^7o^1s^7t^1`-,ma^5T^7rix^1z.s^7ynth,MOD_ROCKET_SPLASH,61.091434478759766,0.23140694200992584,86.33946228027344,2616.347412109375,158.0,287,0,494,286.0,128.0,242.0,,,184.0,121.0
ghost_chase_pugtrain_ctf4 (10).dm_26.dm_meta,602810892,602585733,,MOD_ROCKET_SPLASH,bad,False,0.13666666666666666,0.19666666666666666,0.11422675563137101,0.1390051741700022,00:03:46.186,^7g^1h^7o^1s^7t^1`-,^7g^1h^7o^1s^7t^1`-,MOD_ROCKET_SPLASH,0.0,0.0,15.855734825134277,480.476806640625,0.0,324,163,443,324.0,163.0,443.0,,,0.0,0.0
ghost_chase_pugtrain_ctf4 (10).dm_26.dm_meta,602841384,602585733,,MOD_THERMAL_SPLASH,bad,True,,,,,00:04:16.678,^7g^1h^7o^1s^7t^1`-,ma^5T^7rix^1z.s^7ynth,MOD_THERMAL_SPLASH,53.64375305175781,0.11611201614141464,64.34835052490234,1949.9500732421875,315.0,244,0,659,419.0,299.0,357.0,,,380.0,54.0
ghost_chase_pugtrain_ctf4 (10).dm_26.dm_meta,602894646,602585733,,MOD_ROCKET,bad,True,0.04666666666666667,0.08,0.011726719888032752,0.004825048304488196,00:05:09.940,^7g^1h^7o^1s^7t^1`-,vis,MOD_ROCKET,48.98513412475586,0.13494527339935303,57.30946350097656,1736.650390625,80.0,477,141,730,485.0,210.0,75.0,165.0,-24.0,105.0,0.0
ghost_chase_pugtrain_ctf4 (10).dm_26.dm_meta,602894646,602585733,,MOD_ROCKET_SPLASH,bad,True,0.09333333333333334,0.056666666666666664,0.0611605223333066,0.049058977498244394,00:05:09.940,^7g^1h^7o^1s^7t^1`-,^7ee^1F^7.^1N^7i^1gh^7t,MOD_ROCKET_SPLASH,48.98513412475586,0.13494527339935303,57.30946350097656,1736.650390625,45.0,477,141,730,316.0,199.0,188.0,,,175.0,0.0
ghost_chase_pugtrain_ctf4 (10).dm_26.dm_meta,602916921,602585733,,MOD_ROCKET,bad,True,0.24,0.25666666666666665,0.09279659114193939,0.1844484887963037,00:05:32.215,^7g^1h^7o^1s^7t^1`-,ma^5T^7rix^1z.s^7ynth,MOD_ROCKET,48.89973831176758,0.06735501438379288,59.8569450378418,1813.8468017578125,329.0,401,341,508,468.0,473.0,361.0,363.0,22.0,450.0,274.0
ghost_chase_pugtrain_ctf4 (10).dm_26.dm_meta,602949822,602585733,,MOD_DISRUPTOR_SNIPER,bad,False,,,,,00:06:05.116,^7g^1h^7o^1s^7t^1`-,vis,MOD_DISRUPTOR_SNIPER,0.0,0.0,11.118821144104004,336.9339904785156,1028.0,0,0,0,115.0,0.0,168.0,,,3.0,0.0
ghost_chase_pugtrain_ctf4 (10).dm_26.dm_meta,603022686,602585733,,MOD_TRIP_MINE_SPLASH,bad,False,,,,,00:07:17.980,^7g^1h^7o^1s^7t^1`-,vis,MOD_TRIP_MINE_SPLASH,0.0,0.0,11.37254524230957,344.6225891113281,181.0,311,0,345,84.0,24.0,265.0,,,8.0,0.0
ghost_chase_pugtrain_ctf4 (10).dm_26.dm_meta,603042354,602585733,,MOD_TRIP_MINE_SPLASH,bad,True,,,,,00:07:37.648,^7g^1h^7o^1s^7t^1`-,ma^5T^7rix^1z.s^7ynth,MOD_TRIP_MINE_SPLASH,105.2659912109375,0.3544309437274933,137.8187255859375,4176.3251953125,147.0,550,29,559,355.0,354.0,355.0,,,128.0,54.0
ghost_chase_pugtrain_ctf4 (10).dm_26.dm_meta,603083340,602585733,,MOD_FALLING,bad,True,,,,,00:08:18.634,^7g^1h^7o^1s^7t^1`-,ma^5T^7rix^1z.s^7ynth,MOD_FALLING,39.90216064453125,0.10076303035020828,119.62032318115234,3624.8583984375,,375,0,478,,,,,,,
ghost_chase_pugtrain_ctf4 (10).dm_26.dm_meta,603146997,602585733,,MOD_FALLING,bad,False,,,,,00:09:22.291,^7g^1h^7o^1s^7t^1`-,vis,MOD_FALLING,0.0,0.0,21.827598571777344,661.4423828125,696.0,439,61,492,496.0,0.0,675.0,,,33.0,0.0
ghost_chase_pugtrain_ctf4 (10).dm_26.dm_meta,603232698,602585733,,MOD_ROCKET_SPLASH,bad,False,0.3,0.32666666666666666,0.25083217766045174,0.27310489448725844,00:10:47.992,^7g^1h^7o^1s^7t^1`-,vis,MOD_ROCKET_SPLASH,9.315610885620117,0.040327318012714386,56.09585952758789,1699.87451171875,483.0,461,245,423,271.0,149.0,150.0,,,96.0,0.0
ghost_chase_pugtrain_ctf4 (10).dm_26.dm_meta,603253191,602585733,,MOD_ROCKET_SPLASH,bad,False,0.29333333333333333,0.3,0.1562896276868755,0.2364558777710411,00:11:08.485,^7g^1h^7o^1s^7t^1`-,vis,MOD_ROCKET_SPLASH,1.1427497863769531,0.00865719560533762,78.02420806884766,2364.369873046875,252.0,499,171,421,360.0,425.0,284.0,,,712.0,384.0
ghost_chase_pugtrain_ctf4 (10).dm_26.dm_meta,603256557,602585733,,MOD_ROCKET_SPLASH,bad,False,0.15,0.14333333333333334,0.1215186775758279,0.09896240994178439,00:11:11.851,^7g^1h^7o^1s^7t^1`-,^7g^1h^7o^1s^7t^1`-,MOD_ROCKET_SPLASH,0.0,0.0,11.769558906555176,356.6532897949219,0.0,413,106,674,413.0,106.0,674.0,,,0.0,0.0
ghost_chase_pugtrain_ctf4 (10).dm_26.dm_meta,603256557,602585733,,MOD_ROCKET_SPLASH,bad,False,0.2,0.22666666666666666,0.16348923405543403,0.11464079140650223,00:11:11.851,^7g^1h^7o^1s^7t^1`-,ma^5T^7rix^1z.s^7ynth,MOD_ROCKET_SPLASH,0.0,0.0,11.769558906555176,356.6532897949219,107.0,413,106,674,737.0,97.0,441.0,,,129.0,1.0
ghost_chase_pugtrain_ctf4 (10).dm_26.dm_meta,603274014,602585733,,MOD_ROCKET,bad,True,0.47,0.41333333333333333,0.19671057404546363,0.2507744322055624,00:11:29.308,^7g^1h^7o^1s^7t^1`-,ma^5T^7rix^1z.s^7ynth,MOD_ROCKET,51.12065124511719,0.06454627960920334,54.22432327270508,1643.161376953125,304.0,329,258,454,781.0,279.0,572.0,462.0,13.0,710.0,591.0
ghost_chase_pugtrain_ctf4 (10).dm_26.dm_meta,603426012,602585733,,MOD_ROCKET_SPLASH,bad,False,0.12,0.22666666666666666,0.14042146458323887,0.08554039866696396,00:14:01.306,^7g^1h^7o^1s^7t^1`-,vis,MOD_ROCKET_SPLASH,9.205972671508789,0.02536080591380596,31.142072677612305,943.6991577148438,307.0,513,554,467,331.0,308.0,369.0,,,293.0,13.0
ghost_chase_pugtrain_ctf4 (10).dm_26.dm_meta,603513396,602585733,,MOD_ROCKET,bad,False,0.11333333333333333,0.17333333333333334,0.04068680427390977,0.04685668763311341,00:15:28.690,^7g^1h^7o^1s^7t^1`-,vis,MOD_ROCKET,0.0,0.0,46.23395538330078,1401.0289306640625,97.0,61,394,264,215.0,271.0,198.0,66.0,39.0,466.0,362.0
ghost_chase_pugtrain_ctf4 (10).dm_26.dm_meta,603513396,602585733,,MOD_ROCKET_SPLASH,bad,False,0.36666666666666664,0.30333333333333334,0.09432310090807138,0.043445027408478123,00:15:28.690,^7g^1h^7o^1s^7t^1`-,^7g^1h^7o^1s^7t^1`-,MOD_ROCKET_SPLASH,0.0,0.0,46.23395538330078,1401.0289306640625,0.0,61,394,264,61.0,394.0,264.0,,,0.0,0.0
ghost_chase_pugtrain_ctf4 (10).dm_26.dm_meta,603624507,602585733,,MOD_TRIP_MINE_SPLASH,bad,False,,,,,00:17:19.801,^7g^1h^7o^1s^7t^1`-,ma^5T^7rix^1z.s^7ynth,MOD_TRIP_MINE_SPLASH,25.12047004699707,0.06343553215265274,33.26503372192383,1008.0313110351562,123.0,784,175,807,376.0,226.0,481.0,,,417.0,176.0
ghost_chase_pugtrain_ctf4 (10).dm_26.dm_meta,603640512,602585733,,MOD_ROCKET_SPLASH,bad,False,0.2,0.21666666666666667,0.13606414713181025,0.11552738222062862,00:17:35.806,^7g^1h^7o^1s^7t^1`-,ma^5T^7rix^1z.s^7ynth,MOD_ROCKET_SPLASH,0.6334549188613892,0.01919560320675373,19.67902946472168,596.334228515625,151.0,576,115,471,205.0,343.0,317.0,,,43.0,32.0
ghost_chase_pugtrain_ctf4 (10).dm_26.dm_meta,603650643,602585733,,MOD_TRIP_MINE_SPLASH,bad,False,,,,,00:17:45.937,^7g^1h^7o^1s^7t^1`-,vis,MOD_TRIP_MINE_SPLASH,28.694011688232422,0.10868943482637405,51.095741271972656,1548.3558349609375,387.0,253,0,214,593.0,182.0,447.0,,,735.0,303.0
ghost_chase_pugtrain_ctf4 (11).dm_26.dm_meta,175097680,175022803,,MOD_ROCKET_SPLASH,bad,True,0.21,0.17666666666666667,0.17899072399790683,0.05333767873006559,00:01:15.871,^7g^1h^7o^1s^7t^1`-,^1aw^7b>>^1DSbr,MOD_ROCKET_SPLASH,0.0,0.0,14.375802040100098,435.63037109375,474.0,474,705,629,314.0,47.0,289.0,,,83.0,41.0
ghost_chase_pugtrain_ctf4 (11).dm_26.dm_meta,175152361,175022803,,MOD_ROCKET_SPLASH,bad,False,0.20333333333333334,0.2633333333333333,0.5532915835014436,0.10046948488253629,00:02:10.552,^7g^1h^7o^1s^7t^1`-,^1aw^7b>>^1DSbr,MOD_ROCKET_SPLASH,0.0,0.0,32.58476638793945,987.4171752929688,706.0,225,0,524,627.0,56.0,476.0,,,54.0,7.0
ghost_chase_pugtrain_ctf4 (11).dm_26.dm_meta,175158730,175022803,,MOD_ROCKET_SPLASH,bad,True,0.27,0.16666666666666666,0.271651309659502,0.35399963494308584,00:02:16.921,^7g^1h^7o^1s^7t^1`-,^4t^7C^4f^5*^7erin,MOD_ROCKET_SPLASH,74.08068084716797,0.08634112030267715,127.64824676513672,3868.128662109375,371.0,296,0,338,698.0,17.0,579.0,,,194.0,0.0
ghost_chase_pugtrain_ctf4 (11).dm_26.dm_meta,175320727,175022803,,MOD_SABER,bad,False,,,,,00:04:58.918,^7g^1h^7o^1s^7t^1`-,^1aw^7b>>^1DSbr,MOD_SABER,0.21053944528102875,0.0012759966775774956,42.015167236328125,1273.1868896484375,70.0,347,112,305,241.0,10.0,237.0,,,0.0,0.0
ghost_chase_pugtrain_ctf4 (11).dm_26.dm_meta,175342012,175022803,,MOD_ROCKET,bad,False,0.023333333333333334,0.07666666666666666,0.021841148793395427,0.006833060918616345,00:05:20.203,^7g^1h^7o^1s^7t^1`-,^4t^7C^4f^5*^7erin,MOD_ROCKET,0.0,0.0,29.207210540771484,885.0670166015625,70.0,334,497,393,307.0,186.0,546.0,33.0,-3.0,113.0,67.0
ghost_chase_pugtrain_ctf4 (11).dm_26.dm_meta,175387090,175022803,,MOD_BRYAR_PISTOL_ALT,bad,False,0.20333333333333334,0.24333333333333335,0.4281872869941512,0.0387252592586441,00:06:05.281,^7g^1h^7o^1s^7t^1`-,^4t^7C^4f^5*^7erin,MOD_BRYAR_PISTOL_ALT,0.9770113825798035,0.029606405645608902,5.518454074859619,167.2258758544922,236.0,763,304,742,369.0,394.0,617.0,198.0,-2.0,119.0,76.0
