_source_file,time_raw,human_time,map_start_time_raw,map_end_time_raw,mod_name,consensus,extreme_99th,prob_rf,prob_et,prob_lr,prob_gb,prob_xgb,prob_lsvc,prob_csvc,prob_knn,prob_mlp,prob_gnb,view_delta_deg,view_speed_deg_per_ms,view_best_delta_deg,view_best_speed_deg_per_sec,attacker_target_distance,attacker_xy_speed,attacker_z_speed,attacker_distance_last_second,target_xy_speed,target_z_speed,target_distance_last_second,missile_lifetime,missile_pitch,target_corpse_travel_distance,target_corpse_travel_z_distance,attacker_name,target_name
2020-02-28 kejim 4v4 (2).dm_26.dm_meta,972361,00:14:06.520,127066,1341895.0,MOD_REPEATER_ALT_SPLASH,bad,False,0.18,0.26666666666666666,0.1208294981611285,0.15722904816599,0.016883930191397667,-0.7653981086182048,0.15356437643451618,0.2,0.001033174078068911,0.12509695614615035,15.63981819152832,0.15797796845436096,43.81690979003906,1327.78515625,31.0,315.0,47.0,168.0,393.0,25.0,204.0,,,28.0,10.0,^3Xen_Crypt,^7DJ Wielki Huj
2020-02-28 kejim 4v4 (2).dm_26.dm_meta,1176862,00:17:31.021,127066,1341895.0,MOD_FLECHETTE_ALT_SPLASH,bad,False,0.07333333333333333,0.09,0.08772351875568159,0.0063248415155805655,0.0033492660149931908,-0.7806626116571858,0.1554266974301925,0.2,5.159163295646697e-11,0.18367053427146604,0.0,0.0,11.632038116455078,352.4859924316406,281.0,332.0,135.0,651.0,580.0,98.0,471.0,,,168.0,2.0,^3Xen_Crypt,^7DJ Wielki Huj
2020-02-28 kejim 4v4 (2).dm_26.dm_meta,1181482,00:17:35.641,127066,1341895.0,MOD_FLECHETTE_ALT_SPLASH,bad,True,0.25,0.14333333333333334,0.0765425714438021,0.06112959515048639,0.009590723551809788,-0.8312422574132787,0.2621259802517966,0.2,7.226481914478883e-06,1.6016761753630378e-10,101.79981231689453,0.7712106704711914,145.97518920898438,4423.49072265625,134.0,565.0,119.0,516.0,490.0,53.0,469.0,,,587.0,308.0,^3Xen_Crypt,^7jawa 4
2020-02-28 kejim 4v4 (2).dm_26.dm_meta,1185574,00:17:39.733,127066,1341895.0,MOD_FLECHETTE_ALT_SPLASH,bad,False,0.05,0.02666666666666667,0.10247281287636215,0.003727986632073173,0.009846406057476997,-0.7434932170818351,0.16182604294157035,0.0,1.0545447332960593e-12,0.0011595715347324218,0.0,0.0,1.5992751121520996,48.46288299560547,583.0,338.0,0.0,352.0,595.0,360.0,524.0,,,51.0,0.0,^3Xen_Crypt,^7lg
2020-02-28 kejim 4v4 (2).dm_26.dm_meta,1198312,00:17:52.471,127066,1341895.0,MOD_ROCKET,bad,True,0.13666666666666666,0.13333333333333333,0.06918987874590157,0.020968507481911685,0.0007928583072498441,-0.6684970251126614,0.19326365728634542,0.4,0.005841496840979556,1.0392011082344313e-10,24.523588180541992,0.7431390285491943,120.00789642333984,3636.60302734375,78.0,849.0,122.0,405.0,316.0,51.0,403.0,33.0,5.0,153.0,85.0,^3Xen_Crypt,^7DJ Wielki Huj
2020-02-28 kejim 4v4 (2).dm_26.dm_meta,1226758,00:18:20.917,127066,1341895.0,MOD_THERMAL_SPLASH,bad,False,,,,,,,,,,,0.0,0.0,1.8625309467315674,56.440330505371094,292.0,456.0,0.0,422.0,34.0,53.0,428.0,,,5.0,0.0,^3Xen_Crypt,^7vieja del coronavirus
2020-02-28 kharzet 4v4.dm_26.dm_meta,118643,00:00:38.218,81782,1296479.0,MOD_CONC,bad,False,,,,,,,,,,,0.0,0.0,4.598250865936279,139.3409423828125,355.0,417.0,0.0,350.0,492.0,36.0,262.0,99.0,-8.0,42.0,0.0,^3Xen_Crypt,^7csr lost his config
2020-02-28 kharzet 4v4.dm_26.dm_meta,210185,00:02:09.760,81782,1296479.0,MOD_ROCKET_SPLASH,bad,False,0.24333333333333335,0.2733333333333333,0.2404016912650583,0.2846081937138578,0.1096280887722969,-0.4772903105225125,0.2509280027922816,0.4,1.6567243698536084e-08,0.6324412724109022,3.3868017196655273,0.051315177232027054,14.045801162719727,425.6303405761719,462.0,592.0,298.0,493.0,523.0,185.0,456.0,,,100.0,30.0,^3Xen_Crypt,^7Padawan
2020-02-28 kharzet 4v4.dm_26.dm_meta,215828,00:02:15.403,81782,1296479.0,MOD_DISRUPTOR_SNIPER,bad,False,0.16333333333333333,0.27,0.0960384779218417,0.12672966854438875,0.020298663526773453,-0.8373630568322621,0.2290962357699705,0.4,0.9779866203682103,0.13960764884958612,0.3488483428955078,0.010571162216365337,5.077876567840576,153.8750457763672,692.0,0.0,0.0,171.0,218.0,0.0,251.0,,,6.0,0.0,^3Xen_Crypt,^7csr lost his config
2020-02-28 kharzet 4v4.dm_26.dm_meta,271136,00:03:10.711,81782,1296479.0,MOD_REPEATER_ALT_SPLASH,bad,False,0.13666666666666666,0.16666666666666666,0.08621390031149237,0.06444189223074688,0.005083967000246048,-0.9074986234851808,0.13303098443409753,0.0,7.755185595447401e-06,0.4184821697709692,0.0,0.0,34.42544174194336,1043.1951904296875,151.0,533.0,16.0,586.0,430.0,165.0,361.0,,,596.0,323.0,^3Xen_Crypt,^7csr lost his config
2020-02-28 kharzet 4v4.dm_26.dm_meta,288362,00:03:27.937,81782,1296479.0,MOD_BRYAR_PISTOL_ALT,bad,False,0.31333333333333335,0.38666666666666666,0.4370364257526087,0.06591313954940524,0.01837107352912426,-0.0807872484333233,0.46732543128964793,1.0,1.1244077977650452e-06,0.9727574018023858,1.6810338497161865,0.012735105119645596,22.73617935180664,688.9751586914062,176.0,635.0,250.0,514.0,937.0,246.0,551.0,132.0,-8.0,245.0,54.0,^3Xen_Crypt,^7csr lost his config
2020-02-28 kharzet 4v4.dm_26.dm_meta,400265,00:05:19.840,81782,1296479.0,MOD_REPEATER_ALT_SPLASH,bad,False,0.18,0.24666666666666667,0.1425742741384615,0.1867372552762676,0.052981581538915634,-0.7016406327610208,0.17577161514700837,0.2,0.0649120123089283,0.45968187348095785,0.0,0.0,32.0562858581543,971.402587890625,261.0,428.0,0.0,326.0,438.0,67.0,279.0,,,357.0,140.0,^3Xen_Crypt,^7csr lost his config
2020-02-28 kharzet 4v4.dm_26.dm_meta,548963,00:07:48.538,81782,1296479.0,MOD_REPEATER_ALT_SPLASH,bad,False,0.14333333333333334,0.17333333333333334,0.10927368765061096,0.0784811176317791,0.0028359757270663977,-0.8090949033385473,0.15615375327512662,0.2,1.422940325583746e-05,0.333949768251817,0.0,0.0,1.1039073467254639,33.45173645019531,337.0,86.0,251.0,568.0,245.0,65.0,115.0,,,4.0,0.0,^3Xen_Crypt,^7csr lost his config
2020-02-28 kharzet 4v4.dm_26.dm_meta,627470,00:09:07.045,81782,1296479.0,MOD_ROCKET,bad,False,0.06,0.13,0.10498121850951711,0.007087439029335837,0.0005488698952831328,-0.5823459048265593,0.1977405500863284,0.0,4.531359850738706e-21,0.2389710314575527,0.0,0.0,55.603939056396484,1684.9678955078125,82.0,502.0,128.0,489.0,325.0,120.0,169.0,33.0,16.0,51.0,39.0,^3Xen_Crypt,^5THE EVERRAPING
2020-02-28 kharzet 4v4.dm_26.dm_meta,660800,00:09:40.375,81782,1296479.0,MOD_REPEATER_ALT_SPLASH,bad,False,0.25,0.30666666666666664,0.14529445984371311,0.13067529106652961,0.029013928025960922,-0.6929276645910745,0.17811331182683154,0.4,5.0948125075494484e-05,0.16827870084291785,10.786293029785156,0.1634286791086197,82.35818481445312,2495.70263671875,134.0,505.0,100.0,453.0,492.0,86.0,452.0,,,116.0,0.0,^3Xen_Crypt,^7csr lost his config
2020-02-28 kharzet 4v4.dm_26.dm_meta,674858,00:09:54.433,81782,1296479.0,MOD_FLECHETTE_ALT_SPLASH,bad,False,0.06666666666666667,0.14333333333333334,0.14628230168017098,0.0014667822242541615,0.011135930195450783,-0.6788735644731981,0.16376638359395582,0.2,0.00010020382810197057,0.6179476310935103,6.995593547821045,0.07066255807876587,41.22163009643555,1249.1402587890625,139.0,457.0,321.0,359.0,347.0,77.0,568.0,,,134.0,58.0,^3Xen_Crypt,^7csr lost his config
2020-02-28 kharzet 4v4.dm_26.dm_meta,733994,00:10:53.569,81782,1296479.0,MOD_BRYAR_PISTOL_ALT,bad,True,0.12,0.14,0.030215381598406248,0.03230434396164535,0.01016252301633358,-1.3096110830522893,0.146576207554207,0.6,7.073444672611823e-39,4.447813018035614e-26,47.355873107910156,0.3587566018104553,164.931884765625,4997.93603515625,48.0,62.0,225.0,522.0,569.0,142.0,231.0,,,766.0,493.0,^3Xen_Crypt,^5THE EVERRAPING
2020-02-28 kharzet 4v4.dm_26.dm_meta,779171,00:11:38.746,81782,1296479.0,MOD_REPEATER_ALT_SPLASH,bad,False,0.25666666666666665,0.2866666666666667,0.23588052100148563,0.4309121357658535,0.07628345489501953,-0.4782820380378611,0.25015504774479475,0.4,3.1997344943886382e-06,0.6318657084929797,14.738945007324219,0.08932694047689438,30.24363899230957,916.4739379882812,604.0,466.0,265.0,518.0,500.0,353.0,498.0,,,460.0,14.0,^3Xen_Crypt,^7Padawan
2020-02-28 kharzet 4v4.dm_26.dm_meta,871670,00:13:11.245,81782,1296479.0,MOD_FLECHETTE_ALT_SPLASH,bad,False,0.03333333333333333,0.04666666666666667,0.07067424740174938,0.002176131975738619,0.01032732892781496,-0.8709538300180978,0.15919757747514499,0.0,7.310891441083421e-09,0.31019777594361536,0.0,0.0,5.1802897453308105,156.97848510742188,253.0,332.0,0.0,272.0,280.0,87.0,324.0,,,76.0,0.0,^3Xen_Crypt,^7csr lost his config
