_source_file,time_raw,human_time,map_start_time_raw,map_end_time_raw,mod_name,consensus,extreme_99th,prob_rf,prob_et,prob_lr,prob_gb,prob_xgb,prob_lsvc,prob_csvc,prob_knn,prob_mlp,prob_gnb,view_delta_deg,view_speed_deg_per_ms,view_best_delta_deg,view_best_speed_deg_per_sec,attacker_target_distance,attacker_xy_speed,attacker_z_speed,attacker_distance_last_second,target_xy_speed,target_z_speed,target_distance_last_second,missile_lifetime,missile_pitch,target_corpse_travel_distance,target_corpse_travel_z_distance,attacker_name,target_name
2020-02-21 salliche 4v4.dm_26.dm_meta,1213752,00:15:26.710,288300.0,1502700.0,MOD_DISRUPTOR_SNIPER,good,False,,,,,,,,,,,0.0,0.0,6.06321907043457,183.73391723632812,546.0,0,0,155,548.0,227.0,544.0,,,494.0,305.0,^3Xen_Crypt,^5ski
2020-03-28 manaan 4v4.dm_26.dm_meta,1249194,00:18:42.070,128811.0,,MOD_DISRUPTOR_SNIPER,good,False,,,,,,,,,,,0.0,0.0,2.011143445968628,60.94374084472656,442.0,80,651,666,250.0,439.0,332.0,,,83.0,70.0,^3Xen_Crypt,^7Isaac Lobo
2020-04-07 kharzet 4v3.dm_26.dm_meta,1171281,00:09:02.128,630246.0,,MOD_DISRUPTOR,good,False,,,,,,,,,,,0.0,0.0,0.9680600762367249,29.335153579711914,1014.0,820,4,861,931.0,292.0,937.0,,,79.0,19.0,^3Xen_Crypt,^7ariza
2020-06-06 nelvaan 3v3.dm_26.dm_meta,65051,00:00:39.439,26738.0,905264.0,MOD_DISRUPTOR,good,False,,,,,,,,,,,0.0,0.0,34.184165954589844,1035.8837890625,515.0,854,163,815,642.0,169.0,534.0,,,757.0,453.0,^3Xen_Crypt,^4^^0full^7meta^4l
2020-08-01 nelvaan 4v4 (3).dm_26.dm_meta,693870,00:06:18.448,272031.0,1164021.0,MOD_DISRUPTOR_SNIPER,good,False,,,,,,,,,,,0.0,0.0,11.621210098266602,352.15789794921875,481.0,0,0,36,68.0,261.0,249.0,,,600.0,596.0,^3Xen_Crypt,^1X'S APOSTLE
2020-08-01 nelvaan 4v4 (3).dm_26.dm_meta,935001,00:10:19.579,272031.0,1164021.0,MOD_DISRUPTOR_SNIPER,good,False,,,,,,,,,,,0.0,0.0,10.393475532531738,314.95379638671875,130.0,610,305,585,441.0,22.0,532.0,,,135.0,18.0,^3Xen_Crypt,^7flor (not spex)
2020-08-01 nelvaan 4v4 (3).dm_26.dm_meta,938565,00:10:23.143,272031.0,1164021.0,MOD_DISRUPTOR_SNIPER,good,False,,,,,,,,,,,0.0,0.0,28.39676284790039,860.5079956054688,756.0,0,0,1,629.0,224.0,524.0,,,2218.0,1967.0,^3Xen_Crypt,^1X'S APOSTLE
2020-08-01 nelvaan 4v4 (3).dm_26.dm_meta,1146894,00:13:51.472,272031.0,1164021.0,MOD_DISRUPTOR,good,False,,,,,,,,,,,0.0,0.0,0.0,0.0,725.0,538,49,722,1032.0,209.0,818.0,,,107.0,10.0,^3Xen_Crypt,^1X'S APOSTLE
2020-08-03 manaan 4v4 (6).dm_26.dm_meta,717626,00:01:56.560,602555.0,2063135.0,MOD_DISRUPTOR,good,False,,,,,,,,,,,1.5093411207199097,0.0228688046336174,14.717292785644531,445.97857666015625,930.0,776,263,747,334.0,6.0,227.0,,,18.0,0.0,^3Xen_Crypt,^7fmcooking
2018-01-22 nelvaan 4v4.dm_26.dm_meta,1005386,00:14:34.867,131216.0,1346573.0,MOD_DISRUPTOR,good,False,,,,,,,,,,,0.3493669629096985,0.010586877353489399,2.3483645915985107,71.16256713867188,845.0,495,171,540,47.0,167.0,463.0,,,225.0,223.0,^3Xen_Crypt,^5THE EVERRAPING
2018-05-10 ctf4 4v4.dm_26.dm_meta,564725679,00:12:16.498,563990241.0,565205235.0,MOD_DISRUPTOR_SNIPER,good,False,,,,,,,,,,,0.0,0.0,3.529728889465332,106.96147918701172,1524.0,651,204,662,914.0,159.0,857.0,,,307.0,57.0,^3Xen_Crypt,^1A^7ndre
2018-05-26 sikurd 4v4.dm_26.dm_meta,698189,00:09:48.856,110294.0,1325387.0,MOD_DISRUPTOR_SNIPER,good,False,,,,,,,,,,,0.0,0.0,3.912405490875244,118.5577392578125,116.0,523,415,554,547.0,142.0,502.0,,,582.0,214.0,^3Xen_Crypt,^7-=^1redstar^7=-
2018-05-30 kharzet 4v4.dm_26.dm_meta,650504,00:07:00.523,230909.0,,MOD_DISRUPTOR,good,False,,,,,,,,,,,0.0,0.0,2.4804115295410156,75.16398620605469,1279.0,499,216,514,1054.0,262.0,920.0,,,179.0,29.0,^3Xen_Crypt,^7ent FAN
2018-06-17 kejim 4v4.dm_26.dm_meta,1412441,00:19:42.757,230711.0,,MOD_DISRUPTOR,good,False,,,,,,,,,,,0.0,0.0,3.1162123680114746,94.43067932128906,467.0,566,89,508,406.0,325.0,260.0,,,128.0,78.0,^3Xen_Crypt,^7jawa
"2018-06-28 sikurd 4v4 0507,1155.dm_26.dm_meta",734984,00:09:20.938,175007.0,1035284.0,MOD_DISRUPTOR,good,False,,,,,,,,,,,0.0,0.0,0.9911013841629028,30.033374786376953,564.0,339,125,321,524.0,0.0,715.0,,,29.0,0.0,^3Xen_Crypt,^7rick
2018-07-29 kejim 3v3.dm_26.dm_meta,87066535,00:16:50.299,86057131.0,,MOD_DISRUPTOR,good,False,,,,,,,,,,,0.0,0.0,5.212920188903809,157.96728515625,868.0,411,178,410,849.0,331.0,640.0,,,101.0,14.0,^3Xen_Crypt,^7AmprE
2018-09-21 kejim 2v2 1219.dm_26.dm_meta,37145683,00:15:23.971,36222640.0,,MOD_DISRUPTOR,good,False,,,,,,,,,,,0.0,0.0,8.295329093933105,251.3736114501953,872.0,714,78,706,948.0,202.0,823.0,,,790.0,66.0,^7xenspec,^1^^7Seef^1.
2018-12-14 nelvaan 4v4.dm_26.dm_meta,1423537,00:18:32.170,178348.0,,MOD_DISRUPTOR,good,False,,,,,,,,,,,0.0,0.0,0.6211162805557251,18.821704864501953,907.0,329,0,493,769.0,105.0,526.0,,,320.0,77.0,^3XEN_CRYPT,^0ent
2019-07-12 kejim 4v4.dm_26.dm_meta,1298954,00:19:48.070,112010.0,1325882.0,MOD_DISRUPTOR_SNIPER,good,False,,,,,,,,,,,0.0,0.0,2.4709043502807617,74.87589263916016,1945.0,649,173,664,299.0,124.0,483.0,,,177.0,41.0,^3Xen_Crypt,^7x
2019-12-26 ctf4 4v4.dm_26.dm_meta,1290077,00:01:14.023,1221635.0,2005616.0,MOD_DISRUPTOR,good,False,,,,,,,,,,,2.2661216259002686,0.068670354783535,28.968982696533203,877.8479614257812,459.0,450,582,541,485.0,207.0,570.0,,,621.0,442.0,^3Xen_Crypt,
2020-01-09 krildor 4v4.dm_26.dm_meta,1481481,00:18:40.948,361494.0,1576521.0,MOD_DISRUPTOR,good,False,,,,,,,,,,,0.0,0.0,2.406444787979126,72.92256927490234,406.0,534,255,527,937.0,73.0,730.0,,,523.0,50.0,^3Xen_Crypt,^7csr(exhausted)
2020-01-20 nelvaan 3v3.dm_26.dm_meta,355517,00:04:58.885,57989.0,1272092.0,MOD_DISRUPTOR,good,False,,,,,,,,,,,0.0,0.0,2.142531156539917,64.92518615722656,940.0,425,0,427,783.0,106.0,714.0,,,333.0,92.0,^3Xen_Crypt,^7Padawan
2020-01-20 nelvaan 3v3.dm_26.dm_meta,478838,00:07:02.206,57989.0,1272092.0,MOD_DISRUPTOR,good,False,,,,,,,,,,,0.0,0.0,68.36724090576172,2071.734619140625,168.0,26,3,512,203.0,445.0,382.0,,,1583.0,1553.0,^3Xen_Crypt,^7duo
2020-01-31 kharzet 4v4.dm_26.dm_meta,1119669,00:17:08.779,92115.0,1347138.0,MOD_DISRUPTOR,good,False,,,,,,,,,,,0.0,0.0,21.929040908813477,664.5164184570312,429.0,448,0,464,500.0,348.0,449.0,,,664.0,368.0,^3Xen_Crypt,^7seeker
2020-02-09 kejim 4v4.dm_26.dm_meta,1030635,00:14:40.015,151812.0,1366674.0,MOD_DISRUPTOR,good,False,,,,,,,,,,,0.9689947366714478,0.02936347760260105,6.095962047576904,184.7261199951172,244.0,564,253,479,302.0,0.0,386.0,,,14.0,0.0,^3Xen_Crypt,^1[^7B*^1]
2020-02-16 sikurd 4v4 (2).dm_26.dm_meta,1320111,00:08:09.526,831810.0,,MOD_DISRUPTOR,good,False,,,,,,,,,,,0.0,0.0,1.2388393878936768,37.54058837890625,1306.0,425,0,585,230.0,0.0,624.0,,,8.0,0.0,^3Xen_Crypt,^7enab
2020-02-21 carratos 4v4.dm_26.dm_meta,958790,00:11:29.143,274139.0,1485701.0,MOD_DISRUPTOR,good,False,,,,,,,,,,,0.0,0.0,12.253358840942383,371.31390380859375,741.0,587,91,598,780.0,0.0,767.0,,,44.0,0.0,^3Xen_Crypt,^0Fl^5y^0nn
2020-02-28 kharzet 4v4.dm_26.dm_meta,504545,00:07:04.120,81782.0,1296479.0,MOD_DISRUPTOR_SNIPER,good,False,,,,,,,,,,,0.0,0.0,15.678743362426758,475.1134338378906,548.0,488,145,528,826.0,165.0,791.0,,,367.0,103.0,^3Xen_Crypt,^7csr lost his config
2020-04-07 kejim 4v4.dm_26.dm_meta,407327,00:06:10.792,37661.0,,MOD_DISRUPTOR,good,False,,,,,,,,,,,0.0,0.0,8.652082443237305,262.184326171875,810.0,433,0,391,754.0,309.0,661.0,,,105.0,24.0,^3Xen_Crypt,^7milkbone
2020-04-17 kharzet 4v4.dm_26.dm_meta,858144,00:10:42.316,216954.0,1431882.0,MOD_DISRUPTOR,good,False,,,,,,,,,,,0.0,0.0,35.68336486816406,1081.3140869140625,771.0,623,72,658,777.0,666.0,601.0,,,500.0,458.0,^3Xen_Crypt,^7jaw4
2020-05-10 ctf4 4v4.dm_26.dm_meta,924074,00:14:05.266,72047.0,1295258.0,MOD_DISRUPTOR_SNIPER,good,False,,,,,,,,,,,0.0,0.0,2.067211151123047,62.64276123046875,619.0,0,0,154,664.0,327.0,648.0,,,423.0,236.0,^3Xen_Crypt,^7enab
2020-05-17 paulking 4v4.dm_26.dm_meta,363800,00:04:50.503,74489.0,1289351.0,MOD_DISRUPTOR,good,False,,,,,,,,,,,0.0,0.0,0.0,0.0,964.0,497,77,463,636.0,287.0,570.0,,,211.0,88.0,^3Xen_Crypt,^7<:no:694255361196032021>
